YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WD2M,WS10M,WD10M,ALLSKY_SFC_UV_INDEX
2023,12,27,12,25.33,16.6,20.97,11.6,58.38,0,101.74,0.57,303.25,0.69,302.97,4.23
2023,12,27,13,25.39,16.69,21.04,11.72,58.5,0,101.63,0.81,298.04,1.01,298.15,3.15
2023,12,27,14,25.19,16.72,20.95,11.72,59.31,0,101.57,0.76,298.14,0.96,298.65,1.8
2023,12,27,15,24.77,16.83,20.8,11.84,61.25,0,101.53,0.59,294.19,0.78,294.78,0.73
2023,12,27,16,23.85,17.14,20.49,12.08,66.31,0,101.53,0.47,283.57,0.68,286.13,0.1
2023,12,27,17,22.68,15.54,19.11,10.86,64,0,101.55,0.57,281.93,0.8,283.63,0
2023,12,27,18,21.85,15.37,18.61,10.74,66.5,0,101.61,0.67,290.32,0.98,291.46,0
2023,12,27,19,20.8,15.49,18.14,10.8,71.56,0,101.65,0.78,302.74,1.21,303.69,0
2023,12,27,20,19.92,15.45,17.69,10.8,75.31,0,101.67,0.97,311.4,1.56,312.16,0
2023,12,27,21,19.02,15.4,17.21,10.74,79.38,0,101.68,1.13,314.44,1.92,315,0
2023,12,27,22,18.25,15.28,16.76,10.68,82.69,0,101.66,1.22,319.4,2.17,319.82,0
2023,12,27,23,17.6,15.12,16.36,10.56,85.25,0,101.63,1.28,326.99,2.32,327.22,0
2023,12,28,0,17.04,15.01,16.03,10.5,87.69,0,101.61,1.33,333.43,2.45,333.68,0
2023,12,28,1,16.57,15.02,15.8,10.5,90.44,0,101.59,1.35,338.94,2.51,338.86,0
2023,12,28,2,16.16,15.04,15.6,10.5,92.88,0,101.57,1.35,345.88,2.5,345.88,0
2023,12,28,3,15.85,15.06,15.45,10.56,94.94,0,101.56,1.32,355.24,2.41,354.97,0
2023,12,28,4,15.62,15.11,15.37,10.56,96.56,0,101.57,1.26,5.68,2.23,5.23,0
2023,12,28,5,15.55,15.15,15.35,10.62,97.38,0,101.62,1.16,19.29,1.95,18.43,0
2023,12,28,6,15.51,15.19,15.35,10.62,97.81,0,101.67,1.04,37.99,1.66,36.6,0
2023,12,28,7,16.81,15.86,16.33,11.11,94,0,101.73,0.86,56.16,1.32,55.09,0.17
2023,12,28,8,18.54,16.64,17.58,11.66,88.5,0,101.8,0.89,66.8,1.09,66.75,0.9
2023,12,28,9,21.48,16.8,19.14,11.78,74.56,0,101.83,0.56,62.35,0.66,61.61,2.3
2023,12,28,10,23.8,16.32,20.05,11.41,62.81,0,101.79,0.33,63.43,0.39,63.95,3.9
2023,12,28,11,24.51,16.33,20.42,11.41,60.25,0,101.7,0.17,354.81,0.2,355.6,5.27
2023,12,28,12,24.9,16.33,20.62,11.41,58.88,0,101.6,0.52,315,0.62,315,5.12
2023,12,28,13,24.98,16.31,20.65,11.41,58.5,0,101.51,0.86,306.87,1.04,307.04,3.98
2023,12,28,14,24.77,16.31,20.54,11.41,59.25,0,101.46,1,309.63,1.24,309.9,2.3
2023,12,28,15,24.33,16.68,20.51,11.72,62.31,0,101.44,0.87,315.36,1.15,315.82,0.9
2023,12,28,16,23.4,17.3,20.35,12.21,68.69,0,101.44,0.64,315,0.98,315.32,0.15
2023,12,28,17,22.11,15.67,18.89,10.99,66.81,0,101.46,0.72,313.24,1.08,313.53,0
2023,12,28,18,21.17,15.44,18.3,10.8,69.69,0,101.52,0.8,317.76,1.23,317.82,0
2023,12,28,19,20.44,15.29,17.86,10.68,72.19,0,101.58,0.96,324.25,1.52,324.43,0
2023,12,28,20,19.54,15.21,17.37,10.62,75.94,0,101.62,1.12,329.31,1.84,329.62,0
2023,12,28,21,18.76,15.06,16.9,10.56,79,0,101.65,1.21,332.6,2.07,332.56,0
2023,12,28,22,18.13,14.84,16.49,10.38,81,0,101.66,1.26,336.15,2.21,336.06,0
2023,12,28,23,17.55,14.62,16.08,10.25,82.81,0,101.65,1.3,341.46,2.33,341.44,0
2023,12,29,0,17,14.41,15.7,10.07,84.56,0,101.63,1.34,347.91,2.43,347.75,0
2023,12,29,1,16.45,14.29,15.37,10.01,86.88,0,101.61,1.38,355.45,2.51,355.18,0
2023,12,29,2,15.94,14.23,15.08,9.95,89.38,0,101.59,1.39,3.88,2.55,3.69,0
2023,12,29,3,15.5,14.21,14.85,9.95,91.88,0,101.57,1.35,10.99,2.47,10.39,0
2023,12,29,4,15.26,14.23,14.74,10.01,93.44,0,101.57,1.27,15.66,2.22,15.11,0
2023,12,29,5,15.2,14.26,14.73,10.01,93.94,0,101.61,1.15,19.42,1.88,18.13,0
2023,12,29,6,15.18,14.28,14.73,10.01,94.19,0,101.68,0.98,19.01,1.54,17.42,0
2023,12,29,7,16.54,15.07,15.8,10.5,90.94,0,101.77,0.79,10.86,1.16,10.86,0.17
2023,12,29,8,18.19,15.78,16.98,10.99,85.69,0,101.84,0.76,346.96,0.91,347.15,1.05
2023,12,29,9,21.2,16.23,18.72,11.35,73.12,0,101.88,0.89,337.92,1.08,337.89,2.73
2023,12,29,10,23.76,16.13,19.94,11.23,62.25,0,101.83,1.1,344.78,1.34,344.83,4.65
2023,12,29,11,24.55,16.44,20.5,11.47,60.5,0,101.73,1.16,341.08,1.41,340.96,6
2023,12,29,12,24.92,16.69,20.8,11.72,60.19,0,101.62,1.28,339.57,1.57,339.58,5.9
2023,12,29,13,24.98,16.8,20.89,11.78,60.38,0,101.5,1.38,340.43,1.7,340.4,4.52
2023,12,29,14,24.76,16.83,20.8,11.84,61.25,0,101.42,1.43,343.15,1.8,343.06,2.73
2023,12,29,15,24.25,17.17,20.71,12.08,64.56,0,101.38,1.27,347.16,1.71,347.04,1.08
2023,12,29,16,23.09,18.13,20.61,12.88,73.62,0,101.39,0.92,350.22,1.47,349.89,0.17
2023,12,29,17,21.56,16.49,19.02,11.6,72.81,0,101.43,0.97,355.39,1.58,355.17,0
2023,12,29,18,20.94,16.01,18.48,11.23,73.31,0,101.48,1.02,2.64,1.62,2.21,0
2023,12,29,19,20.41,15.76,18.08,11.05,74.5,0,101.53,1.02,10.11,1.63,9.64,0
2023,12,29,20,19.87,15.52,17.69,10.86,75.94,0,101.55,1.05,18.3,1.66,17.5,0
2023,12,29,21,19.5,15.27,17.38,10.68,76.38,0,101.55,1.02,18.85,1.59,17.99,0
2023,12,29,22,19.12,15.05,17.08,10.56,77.12,0,101.54,0.93,15.09,1.44,14.41,0
2023,12,29,23,18.65,14.94,16.8,10.44,78.81,0,101.51,0.85,12.24,1.31,11.31,0
2023,12,30,0,18.35,14.86,16.6,10.44,80,0,101.49,0.78,8.62,1.19,7.17,0
2023,12,30,1,18.2,14.76,16.48,10.38,80.25,0,101.46,0.75,1.19,1.11,358.79,0
2023,12,30,2,17.73,14.74,16.23,10.31,82.56,0,101.44,0.72,356.89,1.08,353.75,0
2023,12,30,3,17.15,14.78,15.97,10.38,85.75,0,101.41,0.69,5.19,1.05,0.42,0
2023,12,30,4,16.64,14.83,15.73,10.38,88.94,0.01,101.41,0.7,14.97,1.06,9.74,0
2023,12,30,5,16.27,14.86,15.56,10.44,91.19,0.02,101.46,0.64,23.75,0.98,16.7,0
2023,12,30,6,16.05,14.86,15.45,10.38,92.5,0.02,101.54,0.55,18.18,0.85,11.1,0
2023,12,30,7,17.02,15.58,16.3,10.93,91.12,0.01,101.62,0.51,356.48,0.74,354.53,0.12
2023,12,30,8,18.48,16.54,17.51,11.6,88.38,0,101.7,0.68,325.76,0.85,326.31,0.95
2023,12,30,9,21.09,16.9,19,11.84,76.88,0,101.74,1.01,321.62,1.23,321.97,2.58
2023,12,30,10,23.73,16.51,20.12,11.54,63.88,0,101.7,1.07,338.12,1.32,338.14,4.4
2023,12,30,11,24.7,16.54,20.62,11.6,60.38,0,101.61,1.17,339.62,1.43,339.59,5.48
2023,12,30,12,25.05,16.58,20.82,11.66,59.25,0,101.49,1.34,339.56,1.66,339.6,5.17
2023,12,30,13,25.14,16.55,20.85,11.6,58.88,0,101.39,1.49,338.81,1.87,338.69,4.08
2023,12,30,14,24.94,16.55,20.74,11.6,59.5,0,101.33,1.59,340.14,2.03,340.24,2.35
2023,12,30,15,24.55,16.85,20.69,11.84,62.12,0,101.3,1.47,342.34,2,342.27,0.88
2023,12,30,16,23.37,17.94,20.65,12.7,71.5,0,101.31,1.03,341.43,1.68,341.31,0.12
2023,12,30,17,21.62,15.97,18.79,11.23,70.19,0,101.36,1.09,339.35,1.85,338.96,0
2023,12,30,18,20.84,15.4,18.12,10.8,71,0,101.42,1.18,339.53,2.03,338.98,0
2023,12,30,19,20.11,15.12,17.62,10.62,72.94,0,101.47,1.26,338.2,2.19,337.55,0
2023,12,30,20,19.35,14.9,17.12,10.44,75.31,0,101.51,1.34,334.48,2.36,334.28,0
2023,12,30,21,18.53,14.74,16.63,10.31,78.5,0,101.54,1.41,330.18,2.52,330.01,0
2023,12,30,22,17.68,14.62,16.15,10.25,82.12,0,101.53,1.46,329.72,2.65,329.73,0
2023,12,30,23,16.86,14.52,15.69,10.19,86,0,101.49,1.51,331.84,2.76,331.84,0
2023,12,31,0,16.14,14.49,15.32,10.19,89.88,0,101.45,1.55,335.25,2.84,335.62,0
2023,12,31,1,15.51,14.58,15.05,10.25,94.12,0,101.42,1.56,340.11,2.85,340.47,0
2023,12,31,2,14.96,14.64,14.8,10.25,97.88,0,101.39,1.51,345.32,2.76,345.57,0
2023,12,31,3,14.52,14.62,14.57,10.25,100,0,101.39,1.46,348.57,2.64,349.09,0
2023,12,31,4,14.19,14.58,14.39,10.25,100,0,101.43,1.43,348.63,2.56,348.9,0
2023,12,31,5,13.89,14.56,14.23,10.19,100,0,101.51,1.41,344.27,2.52,344.54,0
2023,12,31,6,13.62,14.52,14.07,10.19,100,0,101.6,1.43,339.48,2.57,339.36,0
2023,12,31,7,15.63,15.05,15.34,10.5,96.25,0,101.69,2.05,335.88,2.96,336.01,0.12
2023,12,31,8,17.57,15.9,16.73,11.11,89.75,0,101.76,2.52,336.22,3.24,336.28,0.75
2023,12,31,9,20.01,16.47,18.24,11.54,79.88,0,101.8,2.64,338.51,3.37,338.49,1.88
2023,12,31,10,22.18,16.68,19.43,11.66,70.94,0,101.75,2.6,343.2,3.33,343.22,3
2023,12,31,11,23.54,16.66,20.1,11.66,65.25,0,101.65,2.38,346.15,3.04,346.04,3.6
2023,12,31,12,24.14,16.44,20.3,11.54,62,0,101.52,2.12,344.84,2.7,344.76,4.1
2023,12,31,13,24.29,16.36,20.33,11.47,61.12,0,101.42,1.98,342.07,2.53,342.18,3.08
2023,12,31,14,24.1,16.32,20.21,11.47,61.69,0,101.36,1.78,340.21,2.3,340.33,1.92
2023,12,31,15,23.58,16.59,20.08,11.66,64.81,0,101.33,1.52,337.27,2.07,337.4,0.73
2023,12,31,16,22.09,17.65,19.87,12.51,75.88,0,101.34,1.03,331.49,1.72,331.22,0.12
2023,12,31,17,19.95,16.08,18.02,11.29,78.31,0,101.37,1.15,321.89,2.08,322.31,0
2023,12,31,18,18.81,15.69,17.25,10.99,81.94,0,101.42,1.28,318.45,2.43,318.52,0
2023,12,31,19,17.86,15.45,16.65,10.8,85.69,0,101.47,1.41,316.79,2.78,316.48,0
2023,12,31,20,17.15,15.19,16.17,10.62,88.06,0,101.51,1.61,315.78,3.08,315.72,0
2023,12,31,21,16.6,14.99,15.8,10.5,90.06,0,101.53,1.82,317.43,3.25,317.34,0
2023,12,31,22,16.12,14.92,15.52,10.44,92.38,0,101.54,1.99,319.94,3.36,319.9,0
2023,12,31,23,15.69,14.93,15.31,10.44,95.19,0,101.52,2.14,323.17,3.46,323.26,0
2024,1,1,0,15.27,14.93,15.1,10.44,97.69,0,101.51,2.23,327.59,3.52,327.4,0
2024,1,1,1,14.84,14.87,14.86,10.44,100,0,101.48,2.25,330.85,3.5,330.75,0
2024,1,1,2,14.44,14.78,14.61,10.38,100,0,101.46,2.25,334.5,3.48,334.59,0
2024,1,1,3,14.02,14.59,14.31,10.25,100,0,101.44,2.14,337.65,3.34,337.7,0
2024,1,1,4,13.62,14.33,13.98,10.07,100,0,101.45,1.95,339.61,3.13,339.58,0
2024,1,1,5,13.24,14.06,13.65,9.89,100,0,101.51,1.76,341.65,2.95,341.66,0
2024,1,1,6,12.94,13.79,13.36,9.7,100,0,101.59,1.56,344.29,2.76,344.08,0
2024,1,1,7,14.79,14.15,14.47,9.95,95.81,0,101.66,2.15,344.8,3.03,344.74,0.1
2024,1,1,8,16.54,14.93,15.73,10.44,90.06,0,101.74,2.12,340.63,2.68,340.56,0.67
2024,1,1,9,19.4,15.61,17.51,10.93,78.56,0,101.78,1.9,339.55,2.36,339.64,1.67
2024,1,1,10,22,15.73,18.87,10.99,67.5,0,101.74,1.58,340.94,1.95,340.84,3.35
2024,1,1,11,23.01,15.94,19.47,11.17,64.31,0,101.63,1.44,330.79,1.76,330.82,3.92
2024,1,1,12,23.47,16.01,19.74,11.23,62.81,0,101.53,1.62,323.24,1.99,323.44,4.15
2024,1,1,13,23.65,15.93,19.8,11.17,61.81,0,101.41,1.63,324.33,2.03,324.54,3.48
2024,1,1,14,23.53,15.87,19.7,11.11,62.06,0,101.35,1.79,324.23,2.28,324.19,2
2024,1,1,15,22.9,16.17,19.54,11.35,65.69,0,101.32,1.6,327.55,2.18,327.56,0.73
2024,1,1,16,21.46,17.58,19.52,12.39,78.44,0,101.33,0.99,324.67,1.69,324.62,0.1
2024,1,1,17,19.54,15.63,17.58,10.99,78,0,101.36,1.12,320.4,1.95,320.52,0
2024,1,1,18,18.58,15.12,16.85,10.56,80.06,0,101.42,1.21,319.72,2.17,319.67,0
2024,1,1,19,17.65,14.84,16.25,10.38,83.44,0,101.48,1.29,319.17,2.46,319.12,0
2024,1,1,20,16.85,14.54,15.69,10.19,86.06,0,101.51,1.38,320.98,2.71,320.98,0
2024,1,1,21,16.21,14.24,15.23,10.01,88,0,101.54,1.48,322.71,2.88,322.6,0
2024,1,1,22,15.64,14.11,14.87,9.89,90.44,0,101.55,1.55,324.23,2.98,324.06,0
2024,1,1,23,15.1,14.05,14.58,9.89,93.31,0,101.52,1.63,326.54,3.07,326.51,0
2024,1,2,0,14.62,14.01,14.31,9.83,96,0,101.5,1.71,329.44,3.12,329.45,0
2024,1,2,1,14.17,13.94,14.05,9.83,98.31,0,101.48,1.78,332.19,3.14,332.1,0
2024,1,2,2,13.75,13.83,13.79,9.77,100,0,101.45,1.81,335.21,3.12,335.29,0
2024,1,2,3,13.33,13.73,13.54,9.7,100,0,101.43,1.83,339.24,3.09,339.27,0
2024,1,2,4,12.95,13.58,13.26,9.58,100,0.02,101.44,1.86,342.93,3.09,342.94,0
2024,1,2,5,12.61,13.34,12.98,9.4,100,0.09,101.5,1.81,345.48,3.01,345.57,0
2024,1,2,6,12.32,13.04,12.68,9.22,100,0.22,101.59,1.72,347.92,2.92,347.79,0
2024,1,2,7,14.02,13.44,13.73,9.46,96.19,0.19,101.66,2.4,349.89,3.38,349.88,0.1
2024,1,2,8,15.59,14.24,14.92,10.01,91.56,0,101.73,2.56,348.93,3.3,348.96,0.67
2024,1,2,9,18.3,14.59,16.45,10.19,78.88,0,101.77,2.52,349.28,3.2,349.32,1.8
2024,1,2,10,20.66,14.61,17.63,10.19,68.12,0,101.73,2.37,349.76,3,349.8,3.02
2024,1,2,11,21.8,15.05,18.42,10.56,65.44,0,101.63,2.07,348.22,2.59,348.18,3.77
2024,1,2,12,22.38,15.23,18.8,10.68,63.81,0,101.51,2,344.61,2.51,344.67,3.88
2024,1,2,13,22.65,15.24,18.95,10.68,62.81,0,101.41,1.99,341.42,2.51,341.45,3.1
2024,1,2,14,22.58,15.21,18.9,10.68,63,0,101.35,1.96,340.41,2.51,340.38,1.85
2024,1,2,15,22.05,15.49,18.77,10.86,66.31,0,101.32,1.71,337.76,2.32,337.84,0.73
2024,1,2,16,20.55,16.65,18.6,11.72,78.25,0,101.32,1.06,330.05,1.81,329.46,0.1
2024,1,2,17,18.31,15.01,16.65,10.5,80.94,0,101.36,1.15,319.95,2.09,320,0
2024,1,2,18,17.22,14.48,15.85,10.19,83.81,0,101.42,1.25,316.01,2.34,316.08,0
2024,1,2,19,16.3,14.12,15.21,9.95,86.81,0,101.47,1.36,313.84,2.63,313.8,0
2024,1,2,20,15.51,13.94,14.73,9.83,90.31,0,101.5,1.5,314.37,2.89,314.23,0
2024,1,2,21,14.83,13.88,14.36,9.77,93.88,0,101.53,1.62,317.54,3.05,317.39,0
2024,1,2,22,14.25,13.8,14.02,9.7,97,0,101.54,1.73,322.87,3.13,322.9,0
2024,1,2,23,13.69,13.72,13.7,9.64,100,0,101.5,1.81,329.46,3.16,329.5,0
2024,1,3,0,13.15,13.64,13.4,9.64,100,0,101.48,1.83,334.75,3.13,334.72,0
2024,1,3,1,12.66,13.53,13.1,9.52,100,0,101.46,1.81,337.74,3.08,337.79,0
2024,1,3,2,12.26,13.33,12.8,9.4,100,0,101.44,1.82,339.93,3.07,339.77,0
2024,1,3,3,11.93,13.04,12.48,9.28,100,0,101.42,1.78,341.09,3.04,340.96,0
2024,1,3,4,11.58,12.73,12.16,9.03,100,0,101.44,1.67,341.48,2.94,341.28,0
2024,1,3,5,11.29,12.46,11.87,8.91,100,0,101.52,1.58,341.21,2.87,340.92,0
2024,1,3,6,11.08,12.23,11.65,8.73,100,0,101.61,1.5,341.19,2.78,341.16,0
2024,1,3,7,13.17,12.68,12.92,9.03,96.69,0,101.69,2.06,342.8,2.95,342.91,0.08
2024,1,3,8,15.08,13.55,14.32,9.52,90.38,0,101.77,2.14,341.96,2.71,342.04,0.5
2024,1,3,9,18.13,14.51,16.32,10.13,79.31,0,101.8,1.84,350.94,2.25,351.03,1.35
2024,1,3,10,21.26,14.64,17.94,10.25,65.88,0,101.75,1.72,11.77,2.14,11.6,2.6
2024,1,3,11,22.44,14.81,18.62,10.38,61.94,0,101.63,1.57,11.76,1.93,11.67,3.33
2024,1,3,12,23.09,14.8,18.94,10.38,59.5,0,101.49,1.5,4.47,1.85,4.6,3.2
2024,1,3,13,23.36,14.81,19.08,10.38,58.56,0,101.37,1.57,355.73,1.94,355.62,2.7
2024,1,3,14,23.26,14.76,19.01,10.38,58.69,0,101.29,1.61,350.49,2.02,350.65,1.77
2024,1,3,15,22.66,14.93,18.8,10.5,61.56,0,101.24,1.3,349.63,1.73,349.6,0.7
2024,1,3,16,21.41,15.95,18.68,11.23,71.06,0,101.24,0.8,342.28,1.23,341.91,0.1
2024,1,3,17,19.71,13.85,16.78,9.77,68.81,0,101.27,0.82,322.36,1.25,322.34,0
2024,1,3,18,18.76,13.48,16.12,9.52,71.19,0,101.33,0.96,308.37,1.48,308.14,0
2024,1,3,19,17.79,13.3,15.55,9.4,74.88,0,101.37,1.11,302.01,1.76,302.49,0
2024,1,3,20,16.69,13.08,14.89,9.28,79.12,0,101.42,1.25,304.09,2.09,304.05,0
2024,1,3,21,15.65,12.9,14.28,9.16,83.5,0,101.45,1.38,308.36,2.45,308.4,0
2024,1,3,22,14.75,12.87,13.81,9.16,88.31,0,101.47,1.49,314.36,2.81,314.44,0
2024,1,3,23,14.09,12.85,13.48,9.16,92,0,101.47,1.58,322.22,3.06,322.16,0
2024,1,4,0,13.6,12.82,13.21,9.09,94.94,0,101.48,1.65,330.76,3.16,330.71,0
2024,1,4,1,13.16,12.78,12.97,9.09,97.38,0,101.48,1.68,339.63,3.19,339.48,0
2024,1,4,2,12.73,12.69,12.72,9.03,99.62,0,101.44,1.61,349.07,3.07,349,0
2024,1,4,3,12.3,12.61,12.46,8.97,100,0,101.41,1.53,358.83,2.93,358.78,0
2024,1,4,4,11.9,12.57,12.24,8.97,100,0,101.42,1.48,6.97,2.83,6.81,0
2024,1,4,5,11.55,12.57,12.05,8.97,100,0,101.5,1.45,13.06,2.77,12.86,0
2024,1,4,6,11.33,12.55,11.94,8.97,100,0,101.58,1.38,18.43,2.62,18.27,0
2024,1,4,7,13.47,13.09,13.28,9.28,97.44,0,101.67,1.61,17.2,2.44,17.33,0.08
2024,1,4,8,15.56,13.94,14.75,9.77,90,0,101.75,1.92,12.45,2.41,12.37,0.67
2024,1,4,9,18.53,14.62,16.58,10.19,77.88,0,101.79,1.92,3.74,2.39,3.56,1.58
2024,1,4,10,21.27,14.63,17.95,10.25,65.75,0,101.74,2.2,359.18,2.79,359.36,2.5
2024,1,4,11,22.15,14.93,18.54,10.44,63.5,0,101.63,2.11,349.11,2.65,349.12,3.25
2024,1,4,12,22.56,14.97,18.76,10.5,62.06,0,101.52,2.09,338.99,2.65,338.89,3.5
2024,1,4,13,22.71,15.02,18.87,10.5,61.75,0,101.42,2.01,334.13,2.55,334.06,2.83
2024,1,4,14,22.54,15.1,18.82,10.56,62.69,0,101.36,1.89,330.05,2.45,330.01,1.67
2024,1,4,15,21.98,15.57,18.77,10.93,66.88,0,101.33,1.6,326.15,2.22,326.2,0.67
2024,1,4,16,20.49,16.82,18.65,11.84,79.38,0,101.33,0.95,320.68,1.71,320.36,0.1
2024,1,4,17,18.97,14.66,16.82,10.31,76,0,101.36,1.1,312.99,1.83,313.1,0
2024,1,4,18,18.41,14.22,16.32,10.01,76.44,0,101.41,1.12,305.02,1.81,305.13,0
2024,1,4,19,17.82,14.01,15.92,9.83,78.25,0,101.43,1.15,301.96,1.86,301.95,0
2024,1,4,20,17.06,13.93,15.5,9.83,81.69,0,101.46,1.23,301.46,2.05,301.26,0
2024,1,4,21,16.15,13.8,14.98,9.7,85.88,0,101.5,1.33,305.46,2.35,305.27,0
2024,1,4,22,15.46,13.58,14.52,9.58,88.5,0,101.49,1.39,315.45,2.52,315.5,0
2024,1,4,23,14.86,13.4,14.13,9.46,90.88,0,101.47,1.42,328.77,2.59,328.8,0
2024,1,5,0,14.23,13.26,13.75,9.4,93.81,0,101.47,1.45,340.1,2.72,340,0
2024,1,5,1,13.65,13.17,13.41,9.34,96.75,0,101.46,1.48,351.48,2.81,351.37,0
2024,1,5,2,13.12,13.08,13.1,9.28,99.62,0,101.44,1.5,2.98,2.88,2.8,0
2024,1,5,3,12.61,13.01,12.8,9.22,100,0,101.43,1.52,11.6,2.91,11.61,0
2024,1,5,4,12.14,12.94,12.54,9.16,100,0,101.47,1.48,18.15,2.83,18.03,0
2024,1,5,5,11.77,12.83,12.3,9.09,100,0,101.54,1.4,24.42,2.67,24.32,0
2024,1,5,6,11.57,12.73,12.15,9.03,100,0,101.62,1.32,28.23,2.47,28.1,0
2024,1,5,7,13.55,13.17,13.37,9.28,97.44,0,101.71,1.47,28.61,2.24,28.53,0.08
2024,1,5,8,15.52,13.95,14.74,9.77,90.25,0,101.8,1.78,24.09,2.22,24.04,0.55
2024,1,5,9,18.44,14.45,16.45,10.07,77.44,0,101.84,2,14.74,2.5,14.69,1.45
2024,1,5,10,20.96,14.39,17.68,10.07,65.94,0,101.78,2.44,10.52,3.11,10.58,2.38
2024,1,5,11,21.98,14.67,18.33,10.25,63.12,0,101.66,2.49,5.03,3.19,5.05,3.08
2024,1,5,12,22.62,14.83,18.73,10.38,61.31,0,101.55,2.58,0.69,3.32,0.67,3.25
2024,1,5,13,22.89,14.9,18.9,10.44,60.62,0,101.46,2.56,358.25,3.33,358.12,2.58
2024,1,5,14,22.79,15.01,18.9,10.5,61.38,0,101.38,2.36,356.58,3.12,356.56,1.62
2024,1,5,15,22.29,15.23,18.76,10.68,64.19,0,101.36,1.94,354.68,2.71,354.7,0.55
2024,1,5,16,20.68,16.66,18.67,11.72,77.69,0,101.37,1.08,349.99,1.9,349.57,0.1
2024,1,5,17,18.87,14.37,16.62,10.07,75.06,0,101.42,1.16,341.2,1.99,341.49,0
2024,1,5,18,18.04,13.83,15.94,9.7,76.31,0,101.49,1.23,331.16,2.1,331.15,0
2024,1,5,19,17.24,13.55,15.39,9.58,78.81,0,101.54,1.29,322.16,2.25,322.18,0
2024,1,5,20,16.51,13.26,14.88,9.34,80.94,0,101.57,1.33,316.43,2.35,316.34,0
2024,1,5,21,15.8,12.98,14.39,9.22,83.19,0,101.6,1.39,314.09,2.51,313.87,0
2024,1,5,22,15.15,12.83,13.98,9.09,85.88,0,101.61,1.44,315.22,2.67,315.24,0
2024,1,5,23,14.58,12.76,13.67,9.09,88.75,0,101.61,1.47,318.24,2.76,318.33,0
2024,1,6,0,14.1,12.73,13.41,9.03,91.25,0,101.61,1.47,322.58,2.76,322.58,0
2024,1,6,1,13.61,12.71,13.16,9.03,94.19,0,101.59,1.47,328.51,2.79,328.4,0
2024,1,6,2,13.14,12.71,12.92,9.03,97.12,0,101.57,1.47,336.56,2.83,336.2,0
2024,1,6,3,12.73,12.7,12.72,9.03,99.62,0,101.54,1.46,344.77,2.77,344.63,0
2024,1,6,4,12.43,12.69,12.55,9.03,100,0,101.55,1.4,351.96,2.61,351.72,0
2024,1,6,5,12.23,12.69,12.46,9.03,100,0,101.61,1.34,354.32,2.41,354.05,0
2024,1,6,6,12.16,12.68,12.42,9.03,100,0,101.65,1.26,357.87,2.17,357.94,0
2024,1,6,7,13.86,13.22,13.54,9.34,95.75,0,101.74,1.26,354.64,1.95,354.7,0.1
2024,1,6,8,15.86,13.94,14.9,9.77,88.25,0,101.81,1.47,354.83,1.82,355.07,0.65
2024,1,6,9,18.3,15.01,16.65,10.5,81,0,101.85,1.44,349.97,1.75,349.95,1.75
2024,1,6,10,21.78,14.52,18.15,10.13,63.25,0,101.79,1.98,349.31,2.51,349.25,3.17
2024,1,6,11,23.05,14.87,18.95,10.38,59.94,0,101.68,2.08,343.67,2.68,343.73,4.48
2024,1,6,12,23.69,15.19,19.44,10.62,58.88,0,101.57,2.34,338.06,3.06,338.09,4.45
2024,1,6,13,23.97,15.39,19.68,10.8,58.62,0,101.47,2.49,336.17,3.32,336.15,3.35
2024,1,6,14,23.97,15.56,19.76,10.93,59.31,0,101.4,2.33,336.02,3.18,335.89,1.9
2024,1,6,15,23.33,15.98,19.65,11.17,63.19,0,101.38,1.85,335.82,2.71,335.8,0.73
2024,1,6,16,21.58,17.23,19.4,12.15,76.25,0,101.41,1.15,335.17,2.15,334.83,0.12
2024,1,6,17,19.73,15.05,17.39,10.56,74.25,0,101.45,1.18,332.93,2.16,332.88,0
2024,1,6,18,19.22,14.3,16.76,10.01,73.06,0,101.52,1.22,329.16,2.09,329.22,0
2024,1,6,19,18.58,14.05,16.32,9.89,74.75,0,101.58,1.24,324.71,2.14,324.68,0
2024,1,6,20,17.76,13.96,15.86,9.83,78.31,0,101.62,1.29,322.85,2.3,322.86,0
2024,1,6,21,16.95,13.91,15.43,9.77,82.12,0,101.65,1.33,324.54,2.49,324.32,0
2024,1,6,22,16.24,13.87,15.05,9.77,85.69,0,101.67,1.4,327.72,2.74,327.72,0
2024,1,6,23,15.68,13.83,14.76,9.7,88.62,0,101.65,1.53,332.26,2.97,332.09,0
2024,1,7,0,15.23,13.98,14.6,9.83,92.06,0,101.64,1.67,335.96,3.12,335.88,0
2024,1,7,1,14.83,14.14,14.48,9.95,95.5,0,101.6,1.76,339.47,3.15,339.41,0
2024,1,7,2,14.44,14.25,14.34,10.01,98.56,0,101.58,1.75,343.42,3.1,343.3,0
2024,1,7,3,14.04,14.24,14.14,10.01,100,0,101.56,1.69,346.93,3.01,346.94,0
2024,1,7,4,13.64,14.15,13.9,9.95,100,0,101.58,1.58,350.02,2.86,349.95,0
2024,1,7,5,13.29,13.97,13.62,9.83,100,0,101.64,1.44,350.64,2.69,350.48,0
2024,1,7,6,13.05,13.78,13.41,9.7,100,0,101.73,1.37,348.82,2.57,348.62,0
2024,1,7,7,14.86,14.15,14.51,9.89,95.44,0,101.83,1.77,348.54,2.6,348.39,0.08
